FilePath,Label
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part13.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part17.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part19.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part20.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part21.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part22.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part25.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part26.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part27.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part28.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part29.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part3.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part32.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part34.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part36.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part37.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part4.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part40.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part41.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part43.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part46.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part47.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part48.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part49.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part5.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part50.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part6.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part7.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline3\baseline3_part9.png,baseline3
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part1.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part10.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part14.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part15.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part16.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part17.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part19.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part2.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part20.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part21.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part22.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part23.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part24.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part26.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part28.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part29.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part3.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part30.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part33.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part34.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part35.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part6.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline4\baseline4_part8.png,baseline4
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part1.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part10.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part11.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part14.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part17.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part18.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part19.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part20.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part21.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part22.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part23.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part24.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part25.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part26.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part29.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part3.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part34.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part35.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part36.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part4.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part40.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part42.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part43.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part45.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part48.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part49.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part5.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part53.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part54.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part55.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part57.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part58.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part59.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part6.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part60.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline5\baseline5_part7.png,baseline5
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part1.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part10.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part13.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part14.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part19.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part20.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part22.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part25.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part26.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part27.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part29.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part3.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part31.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part34.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part36.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part37.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part38.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part39.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part4.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part40.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part42.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part43.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part44.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part45.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part46.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part47.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part48.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part49.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part5.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\baseline6\baseline6_part8.png,baseline6
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part1.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part11.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part12.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part13.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part17.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part18.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part19.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part20.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part23.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part24.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part25.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part26.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part27.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part28.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part3.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part31.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part32.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part35.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part36.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part37.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part38.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part39.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part41.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part42.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part43.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part47.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part5.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part50.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part6.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over\drop_over_part8.png,drop_over
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part10.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part11.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part12.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part15.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part17.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part19.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part21.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part23.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part24.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part25.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part26.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part27.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part3.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part30.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part31.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part32.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part33.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part34.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part35.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part36.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part38.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part39.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part42.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part44.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part5.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part50.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part51.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part52.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part54.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part57.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part58.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part59.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part6.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part61.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part63.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part64.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part65.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part66.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part68.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part69.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part7.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part70.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part74.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part75.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part78.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part79.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part81.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_over2\drop_over2_part9.png,drop_over2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part10.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part11.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part14.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part15.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part16.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part17.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part19.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part2.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part23.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part24.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part25.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part27.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part28.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part30.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part33.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part34.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part36.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part38.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part39.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part40.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part41.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part43.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part47.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part48.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part5.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part50.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part52.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part54.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part57.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part58.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part59.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part6.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part60.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part61.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part63.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part65.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part66.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part68.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part69.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part7.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part8.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\drop_under2\drop_under2_part9.png,drop_under2
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part11.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part15.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part17.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part19.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part2.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part20.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part23.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part24.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part26.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part28.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part29.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part3.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part30.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part34.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part35.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part36.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part39.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part4.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part40.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part41.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part42.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part43.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part45.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part46.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part47.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part49.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part50.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part51.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part53.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part55.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part56.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part58.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part59.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part60.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part7.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over\reach_over_part8.png,reach_over
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over2\reach_over2_part12.png,reach_over2
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over2\reach_over2_part13.png,reach_over2
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over2\reach_over2_part14.png,reach_over2
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over2\reach_over2_part15.png,reach_over2
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over2\reach_over2_part17.png,reach_over2
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over2\reach_over2_part18.png,reach_over2
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over2\reach_over2_part19.png,reach_over2
E:/master-2/madgewick_filter/train_data_imu_pic\reach_over2\reach_over2_part21.png,reach_over2
