FilePath,Label
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_22.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_23.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_25.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_26.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_27.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_28.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_3.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_30.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_31.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_32.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_33.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_37.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_38.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_39.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_4.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_40.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_41.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_42.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_43.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_44.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_45.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_46.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_49.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_5.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_50.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_52.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_54.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_55.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_56.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_58.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_59.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_6.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_60.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_62.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_63.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_1_EMG_stft_7.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_0.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_1.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_10.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_11.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_12.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_13.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_14.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_16.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_17.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_18.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_19.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_21.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_22.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_23.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_24.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_26.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_27.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_28.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_29.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_3.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_30.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_31.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_32.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_33.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_34.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_35.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_36.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_37.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_38.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_39.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_4.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_40.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_41.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_42.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_43.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_44.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_45.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_46.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_47.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_48.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_49.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_5.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_50.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_52.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_53.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_54.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_55.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_56.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_57.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_58.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_6.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_60.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_61.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_62.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_63.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_7.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_8.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\baseline\STFT_2_EMG_stft_9.png,baseline
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_0.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_11.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_16.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_19.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_2.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_21.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_22.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_23.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_24.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_25.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_26.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_27.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_29.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_3.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_31.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_34.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_36.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_37.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_38.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_41.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_42.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_46.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_47.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_48.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_51.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_52.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_53.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_6.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_8.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_1_EMG_stft_9.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_0.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_10.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_11.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_14.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_16.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_17.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_18.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_19.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_23.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_24.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_27.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_3.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_31.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_33.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_34.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_39.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_4.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_40.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_41.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_42.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_43.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_45.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_5.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_50.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_51.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_52.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_53.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_54.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_56.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_58.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_59.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_6.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_60.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_61.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_62.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_64.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_66.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_67.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_68.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_69.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_7.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_71.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_72.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_73.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_77.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_81.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_82.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_over\STFT_2_EMG_stft_87.png,drop_over
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_1.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_10.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_15.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_17.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_18.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_2.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_20.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_21.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_22.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_26.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_27.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_3.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_31.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_33.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_34.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_41.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_44.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_47.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_52.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_53.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_54.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_56.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_58.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_60.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_63.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_64.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_67.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_68.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_69.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_7.png,drop_under
E:/master-2/madgewick_filter/SplitEMG_train_data_20240312\drop_under\STFT_2_EMG_stft_70.png,drop_under
