FilePath,Label
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part61.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part62.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part63.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part64.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part65.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part66.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part67.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part68.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part69.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part7.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part70.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part71.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part72.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part73.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part74.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part75.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part76.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part77.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part78.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part79.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part8.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part80.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part81.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part82.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part83.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part84.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part85.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part86.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part87.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\baseline\baseline_imu_train_data_part9.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part1.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part10.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part11.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part12.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part13.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part14.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part15.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part16.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part17.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part18.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part19.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part2.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part20.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part21.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part22.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part23.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part24.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part25.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part26.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part27.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part28.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part29.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part3.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part30.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part31.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part32.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part33.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part34.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part35.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part36.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part37.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part38.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part39.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part4.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part40.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part41.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part42.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part43.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part44.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part45.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part46.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part47.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part48.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part49.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part5.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part50.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part51.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part52.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part53.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part54.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part55.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part56.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part57.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part58.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part59.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part6.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part60.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part7.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part8.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_over\reach_over_imu_train_data_part9.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part1.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part10.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part11.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part12.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part13.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part14.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part15.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part16.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part17.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part18.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part19.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part2.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part20.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part21.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part22.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part23.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part24.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part25.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part26.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part27.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part28.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part29.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part3.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part30.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part31.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part32.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part33.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part34.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part35.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part36.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part37.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part38.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part39.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part4.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part40.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part41.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part42.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part43.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part44.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part45.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part46.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part47.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part48.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part49.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part5.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part50.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part6.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part7.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part8.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach\reach_under\reach_under_imu_train_data_part9.png,reach_under
