FilePath,Label
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_abs\1_EMG_raw_window_data_8.csv,emg_baseline_1_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_abs\1_EMG_raw_window_data_9.csv,emg_baseline_1_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_0.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_1.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_10.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_11.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_12.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_13.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_14.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_15.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_16.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_17.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_18.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_19.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_2.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_20.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_21.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_22.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_23.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_24.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_25.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_26.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_27.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_28.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_29.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_3.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_30.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_31.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_32.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_33.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_34.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_35.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_36.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_37.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_38.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_39.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_4.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_40.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_41.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_42.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_43.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_44.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_45.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_5.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_6.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_7.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_8.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_back\1_EMG_raw_window_data_9.csv,emg_baseline_1_back
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_0.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_1.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_10.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_11.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_12.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_13.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_14.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_15.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_16.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_17.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_18.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_19.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_2.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_20.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_21.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_22.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_23.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_24.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_25.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_26.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_27.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_28.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_29.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_3.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_30.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_31.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_32.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_33.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_34.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_35.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_36.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_37.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_38.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_39.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_4.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_40.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_41.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_42.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_43.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_44.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_45.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_5.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_6.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_7.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_8.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_1_trap\1_EMG_raw_window_data_9.csv,emg_baseline_1_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_0.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_1.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_10.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_11.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_12.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_13.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_14.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_15.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_16.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_17.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_18.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_19.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_2.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_20.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_21.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_22.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_23.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_24.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_25.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_26.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_27.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_28.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_29.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_3.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_30.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_31.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_32.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_33.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_34.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_35.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_36.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_37.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_38.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_39.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_4.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_40.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_41.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_42.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_43.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_44.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_45.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_5.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_6.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_7.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_8.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_abs\2_EMG_raw_window_data_9.csv,emg_baseline_2_abs
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_0.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_1.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_10.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_11.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_12.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_13.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_14.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_15.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_16.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_17.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_18.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_19.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_2.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_20.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_21.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_22.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_23.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_24.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_25.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_26.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_27.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_28.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_29.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_3.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_30.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_31.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_32.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_33.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_34.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_35.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_36.csv,emg_baseline_2_trap
E:/master-2/madgewick_filter/train_data/EMG\emg_baseline_2_trap\2_EMG_raw_window_data_37.csv,emg_baseline_2_trap
