FilePath,Label
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_39.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_4.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_40.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_41.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_42.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_43.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_44.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_45.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_5.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_6.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_7.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_8.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\baseline\2_EMG_stft_9.png,baseline
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_0.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_1.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_10.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_11.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_12.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_13.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_14.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_15.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_16.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_17.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_18.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_19.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_2.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_20.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_21.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_22.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_23.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_24.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_25.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_26.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_27.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_28.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_29.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_3.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_30.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_31.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_32.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_33.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_34.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_35.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_36.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_37.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_38.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_39.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_4.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_40.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_41.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_42.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_43.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_44.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_45.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_46.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_47.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_48.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_49.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_5.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_50.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_51.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_52.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_53.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_6.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_7.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_8.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\1_EMG_stft_9.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_0.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_1.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_10.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_11.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_12.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_13.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_14.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_15.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_16.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_17.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_18.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_19.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_2.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_20.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_21.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_22.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_23.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_24.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_25.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_26.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_27.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_28.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_29.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_3.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_30.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_31.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_32.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_33.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_34.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_35.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_36.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_37.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_38.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_39.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_4.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_40.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_41.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_42.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_43.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_44.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_45.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_46.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_47.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_48.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_49.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_5.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_50.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_51.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_52.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_53.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_54.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_55.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_56.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_57.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_58.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_59.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_6.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_60.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_61.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_62.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_63.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_64.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_65.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_66.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_67.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_68.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_69.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_7.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_70.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_71.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_72.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_73.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_74.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_75.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_76.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_8.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_over\2_EMG_stft_9.png,reach_over
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_0.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_1.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_10.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_11.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_12.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_13.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_14.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_15.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_16.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_17.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_18.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_19.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_2.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_20.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_21.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_22.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_23.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_24.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_25.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_26.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_27.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_28.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_29.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_3.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_30.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_31.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_32.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_33.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_34.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_35.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_36.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_37.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_38.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_39.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_4.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_40.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_41.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_42.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_43.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_44.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_45.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_5.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_6.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_7.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_8.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\0_EMG_stft_9.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\1_EMG_stft_0.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\1_EMG_stft_1.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\1_EMG_stft_10.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\1_EMG_stft_11.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\1_EMG_stft_12.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\1_EMG_stft_13.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\1_EMG_stft_14.png,reach_under
E:/master-2/madgewick_filter/train_data/train_reach/EMG\reach_under\1_EMG_stft_15.png,reach_under
